id,original_title,title,original_language,overview,release_date,popularity,vote_average,budget,revenue,runtime,genre_names,collection,collection_name,release_year,release_month,release_day
11096,Hide and Seek,Hide and Seek,en,"david callaway tries piece together life wake wife's suicide been left raise nine-year-old daughter, emily own. david first amused discover emily created imaginary friend named 'charlie', isn't long before 'charlie' develops sinister violent side, david struggles daughter's growing emotional problems, comes frightening realisation 'charlie' isn't just figment emily's imagination.",2005-01-27,19.095,6.4,30000000,127369981,101,"Horror, Mystery",,,2005,1,27
532671,The Prodigy,The Prodigy,en,mother concerned about young son's disturbing behavior thinks something supernatural may affecting him.,2019-02-06,19.045,6.2,6000000,21150265,92,"Horror, Thriller",,,2019,2,6
12707,Orca,Orca,en,"witnessing killing mate offspring captain nolan's hands, vengeful killer whale goes rampage fisherman's newfoundland harbor. under pressure villagers, nolan, rachel umilak sail great beast, meet its own turf.",1977-07-22,19.033,6.2,6000000,14717854,92,"Adventure, Horror",,,1977,7,22
368031,Unfriend,Friend Request,en,"enjoying college life popular student, laura shares everything more than 800 friends facebook. day, accepting friend request social outcast named marina, laura’s life cursed...",2016-01-07,19.032,5.5,9900000,10975390,92,"Horror, Thriller",,,2016,1,7
145135,Dark Skies,Dark Skies,en,"producers paranormal activity, insidious, sinister comes dark skies: supernatural thriller follows young family living suburbs. husband wife daniel lacey barret witness escalating series disturbing events involving family, safe peaceful home quickly unravels. becomes clear barret family being targeted unimaginably terrifying deadly force, daniel lacey take matters own hands solve mystery what family.",2013-02-21,18.95,6.3,3500000,25174316,97,"Horror, Science Fiction, Thriller",,,2013,2,21
455551,The Recall,The Recall,en,"five friends vacation remote lake house, expect nothing less then good time, unaware earth under attack alien invasion mass-abductions.",2017-06-02,18.926,4.6,5000000,1319566,91,"Horror, Science Fiction",,,2017,6,2
104755,The Lords of Salem,The Lords of Salem,en,"heidi, radio dj, sent box containing record - ""gift lords"". sounds within grooves trigger flashbacks town's violent past. heidi going mad, or lords back take revenge salem, massachusetts?",2012-09-10,18.862,5.5,1500000,1165882,101,"Horror, Thriller",,,2012,9,10
284564,31,31,en,"five carnival workers kidnapped held hostage abandoned, hell-like compound where forced participate violent game, goal which survive twelve hours against gang sadistic clowns.",2016-09-15,18.82,5.4,1500000,850419,102,"Crime, Horror",,,2016,9,15
1977,The Grudge 3,The Grudge 3,en,"jake kimble, sole survivor chicago massacre, killed while solitary confinement. doctor begins investigating claims made about long-haired white, mysterious japanese arrives old apartment building help get rid curse.",2009-05-12,18.813,5.4,5000000,38610009,90,"Horror, Mystery, Thriller",1974.0,The Grudge Collection,2009,5,12
299245,The Gallows,The Gallows,en,"20 years horrific accident during small town school play, students school resurrect failed show misguided attempt honor anniversary tragedy - soon discover some things better left alone.",2015-07-10,18.548,5.0,100000,42664410,87,"Horror, Thriller",506363.0,The Gallows Collection,2015,7,10
10306,Poltergeist III,Poltergeist III,en,"carol anne been sent live aunt uncle effort hide clutches ghostly reverend kane, tracks terrorises relatives' appartment tall glass building. finally achieve target capture carol anne again, or tangina able, yet again, thwart him?",1988-06-10,18.531,5.2,10500000,14144000,98,"Horror, Thriller",10453.0,Poltergeist Collection,1988,6,10
11979,Queen of the Damned,Queen of the Damned,en,"lestat de lioncourt awakened slumber. bored existence, now become generation's new rock god. while course time, another arisen, akasha, queen vampires dammed. wants immortal fame, fellow vampires want eternally dead betrayal, queen wants king. first reach him? shall win?",2002-02-10,18.506,6.1,35000000,45479110,101,"Drama, Fantasy, Horror",217704.0,The Vampire Chronicles Collection,2002,2,10
9708,The Wicker Man,The Wicker Man,en,"sheriff investigating disappearance young girl small island discovers there's larger mystery solve among island's secretive, neo-pagan community.",2006-08-31,18.481,4.3,40000000,38805380,102,"Horror, Mystery, Thriller",,,2006,8,31
46261,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,en,young girl sent live father new girlfriend discovers creatures new home want claim own.,2010-11-06,18.462,5.7,25000000,36993168,99,"Fantasy, Horror, Thriller",,,2010,11,6
400710,Flatliners,Flatliners,en,"five medical students, hoping understand mystery what lies beyond life, embark dangerous experiment. hearts stopped short period time, near-death experience…",2017-09-28,18.442,5.7,19000000,45158254,111,"Drama, Horror, Thriller",,,2017,9,28
9954,The Covenant,The Covenant,en,four young men belong supernatural legacy forced battle fifth power long thought died out. another great force must contend jealousy suspicion threatens tear apart.,2006-09-08,18.391,5.5,20000000,37597471,97,"Fantasy, Horror",,,2006,9,8
622,The Ninth Gate,The Ninth Gate,en,"all-expenses-paid international search rare copy book 'the nine gates kingdom shadows' brings unscrupulous book dealer deep world murder, double-dealing satanic worship.",1999-08-25,18.175,6.4,38000000,58401898,133,"Horror, Mystery, Thriller",,,1999,8,25
18781,The Haunting in Connecticut,The Haunting in Connecticut,en,"campbell family moves upstate connecticut, soon learn charming victorian home disturbing history: not only house transformed funeral parlor where inconceivable acts occurred, owner's clairvoyant son jonah served demonic messenger, providing gateway spiritual entities crossover.",2009-03-27,18.168,6.2,10000000,77527732,102,"Horror, Thriller",169740.0,The Haunting in Connecticut Collection,2009,3,27
1272,Sunshine,Sunshine,en,"fifty years future, sun dying, earth threatened arctic temperatures. team astronauts sent revive sun — mission fails. seven years later, new team sent finish mission mankind’s last hope.",2007-04-05,18.165,7.0,50000000,34806812,107,"Horror, Science Fiction, Thriller",,,2007,4,5
9682,Pulse,Pulse,en,"computer hacker friend accidentally channels mysterious wireless signal, group co-eds rally stop terrifying evil taking over world.",2006-08-11,18.137,5.0,38000000,29907685,90,"Horror, Thriller",124188.0,Pulse Collection,2006,8,11
207686,La casa del fin de los tiempos,The House at the End of Time,es,"story dulce, mother encounters apparitions inside old house. must decipher mystery could trigger prophecy: death family.",2013-06-21,18.094,6.7,300000,4588899,101,"Drama, Fantasy, Horror",,,2013,6,21
542224,Gretel & Hansel,Gretel & Hansel,en,"long time ago distant fairy tale countryside, young girl leads little brother dark wood desperate search food work, only stumble upon nexus terrifying evil.",2020-01-30,18.021,6.0,5000000,22059211,87,"Fantasy, Horror, Mystery",,,2020,1,30
65055,Shark Night 3D,Shark Night 3D,en,weekend lake house louisiana gulf turns nightmare seven vacationers subjected fresh-water shark attacks.,2011-09-02,18.007,5.0,28000000,10126458,91,"Horror, Thriller",,,2011,9,2
9276,The Faculty,The Faculty,en,"some very creepy things start happening around school, kids herrington high make chilling discovery confirms worst suspicions: teachers really another planet!",1998-12-25,17.951,6.5,15000000,40283321,104,"Horror, Science Fiction",,,1998,12,25
23963,Pontypool,Pontypool,en,"disc jockey grant mazzy reports basement radio station canadian town pontypool, thinks it's just another day work. hears reports virus turns people zombies, mazzy barricades himself radio booth tries figure way warn listeners about virus its unlikely mode transmission.",2009-03-06,17.948,6.5,1500000,32000,96,"Horror, Mystery, Science Fiction",,,2009,3,6
430231,The Endless,The Endless,en,brothers return cult fled years ago discover group's beliefs may more sane than once thought.,2017-11-05,17.941,6.3,1000000,956425,112,"Horror, Science Fiction, Thriller",,,2017,11,5
8398,The Hitcher,The Hitcher,en,"while driving through new mexico desert during rainy night, college students jim halsey girlfriend grace andrews give ride hitchhiker john ryder. while car, stranger proves psychopath threatening young couple knife, jim succeeds throw car road. morning, young couple sees john another car.",2007-01-19,17.918,5.9,10000000,25399945,84,"Action, Crime, Horror, Thriller",,,2007,1,19
1551,Flatliners,Flatliners,en,"five medical students want find if there life death. plan stop hearts few seconds, thus simulating death, then bring person back life.",1990-08-10,17.805,6.5,26000000,61489265,115,"Drama, Horror, Science Fiction",,,1990,8,10
837,Videodrome,Videodrome,en,"president trashy tv channel, max renn desperate new programming attract viewers. happens upon ""videodrome,"" tv show dedicated gratuitous torture punishment, max sees potential hit broadcasts show channel. however, girlfriend auditions show never returns, max investigates truth behind videodrome discovers graphic violence may not fake thought.",1983-02-04,17.735,7.3,5952000,2120439,88,"Horror, Mystery, Science Fiction",,,1983,2,4
2269,Дневной дозор,Day Watch,ru,"serves war between forces light dark comes possession device can restore life moscow, which nearly destroyed apocalyptic event.",2006-01-01,17.544,6.1,4200000,42918532,145,"Action, Fantasy, Horror, Thriller",3106.0,World of Watches Collection,2006,1,1
301365,The Neon Demon,The Neon Demon,en,"aspiring model jesse moves los angeles, youth vitality devoured group beauty-obsessed women take any means necessary get what has.",2016-06-08,17.514,6.5,7000000,3377430,118,"Drama, Horror, Thriller",,,2016,6,8
399366,Marrowbone,Marrowbone,en,young three younger siblings plagued sinister presence sprawling manor which live.,2017-10-27,17.468,7.2,8000000,12294931,111,"Drama, Horror, Mystery, Thriller",,,2017,10,27
11075,オーディション,Audition,ja,"seven years death wife, widower shigeharu seeks advice how find new wife colleague. taking advantage position film company, stage audition. interviewing series women, shigeharu enchanted quiet asami. soon things take twisted turn asami isn’t what seems be.",1999-10-06,17.447,7.1,250000,359853,115,"Drama, Horror",,,1999,10,6
12110,Dracula: Dead and Loving It,Dracula: Dead and Loving It,en,"lawyer shows vampire's doorstep, falls prey charms joins search fresh blood. enter professor van helsing, may only able vanquish count.",1995-12-22,17.427,6.0,30000000,10772144,88,"Comedy, Fantasy, Horror",,,1995,12,22
